Longitude,Latitude,He3_ppb
-30.909090909090907,-86.36363636363636,6.103108865140281
-27.27272727272728,-86.36363636363636,6.15686926265317
-23.636363636363654,-86.36363636363636,5.824946315862181
-20.0,-86.36363636363636,7.714797700111377
-16.363636363636374,-86.36363636363636,5.321904384946499
-12.72727272727272,-86.36363636363636,5.075213812006956
-9.090909090909093,-86.36363636363636,6.461466325632366
-5.4545454545454675,-86.36363636363636,6.690034143618593
-1.818181818181813,-86.36363636363636,7.216251897520228
1.818181818181813,-86.36363636363636,5.979154222298938
5.454545454545439,-86.36363636363636,4.663440047427936
9.090909090909093,-86.36363636363636,3.8684996964879503
12.72727272727272,-86.36363636363636,6.055763533241901
16.363636363636346,-86.36363636363636,3.0511772530641963
20.0,-86.36363636363636,4.980607595397565
23.636363636363626,-86.36363636363636,6.0677731649268685
27.272727272727252,-86.36363636363636,4.718512976177862
30.909090909090907,-86.36363636363636,7.889795009120532
34.54545454545453,-86.36363636363636,6.06685732172721
38.18181818181819,-86.36363636363636,5.116335228181239
41.81818181818181,-86.36363636363636,6.873652628733216
45.45454545454544,-86.36363636363636,5.422397143746146
49.09090909090909,-86.36363636363636,5.4194982002465935
52.72727272727272,-86.36363636363636,5.9040601827504835
56.363636363636346,-86.36363636363636,7.64997371417984
60.0,-86.36363636363636,4.048533115362218
63.636363636363626,-86.36363636363636,6.56191707575316
67.27272727272725,-86.36363636363636,5.627248045022544
70.9090909090909,-86.36363636363636,5.714760459665927
74.54545454545453,-86.36363636363636,6.293947489933867
78.18181818181819,-86.36363636363636,5.906351182762412
81.81818181818181,-86.36363636363636,6.150224695763555
85.45454545454544,-86.36363636363636,5.705267063294948
89.09090909090907,-86.36363636363636,6.793904422476004
92.72727272727269,-86.36363636363636,6.505854185890328
96.36363636363637,-86.36363636363636,5.1049403072795325
100.0,-86.36363636363636,8.102819528451503
103.63636363636363,-86.36363636363636,6.659472288855128
107.27272727272725,-86.36363636363636,6.484453344515171
110.90909090909088,-86.36363636363636,5.292108492416805
114.54545454545456,-86.36363636363636,5.328194942547772
118.18181818181819,-86.36363636363636,6.56089129102927
121.81818181818181,-86.36363636363636,4.848131433199401
125.45454545454544,-86.36363636363636,5.911586572780246
129.09090909090907,-86.36363636363636,7.282414188188081
132.7272727272727,-86.36363636363636,4.647241215357432
136.36363636363637,-86.36363636363636,4.087851483613123
140.0,-86.36363636363636,5.221952320848868
143.63636363636363,-86.36363636363636,6.77642747243731
147.27272727272725,-86.36363636363636,4.595229310404696
150.90909090909088,-86.36363636363636,3.8306893179400876
154.54545454545456,-86.36363636363636,4.51748894892556
158.1818181818182,-86.36363636363636,7.117978803703978
161.8181818181818,-86.36363636363636,6.4093172365930045
165.45454545454544,-86.36363636363636,5.590003073290613
169.09090909090907,-86.36363636363636,7.1149600023659545
172.7272727272727,-86.36363636363636,6.1716008633473844
176.36363636363637,-86.36363636363636,6.280095027634918
180.0,-86.36363636363636,6.694720609820926
-180.0,-84.54545454545455,6.0011187679838
-176.36363636363637,-84.54545454545455,8.06398333526623
-172.72727272727272,-84.54545454545455,6.230916264192645
-169.0909090909091,-84.54545454545455,7.6006525701593874
-165.45454545454547,-84.54545454545455,6.365223407227634
-161.8181818181818,-84.54545454545455,6.430542750574385
-158.1818181818182,-84.54545454545455,5.109231432904624
-154.54545454545456,-84.54545454545455,5.8307639722885485
-150.9090909090909,-84.54545454545455,4.759875611271987
-147.27272727272728,-84.54545454545455,6.487615120571867
-143.63636363636363,-84.54545454545455,5.251703846829713
-140.0,-84.54545454545455,6.037815211427433
-136.36363636363637,-84.54545454545455,4.931731458630161
-132.72727272727272,-84.54545454545455,6.061907790118604
-129.0909090909091,-84.54545454545455,4.806544757001553
-125.45454545454545,-84.54545454545455,6.1328284817427265
-121.81818181818181,-84.54545454545455,6.910779207754525
-118.18181818181819,-84.54545454545455,6.16404566806613
-114.54545454545455,-84.54545454545455,5.206422891958009
-110.9090909090909,-84.54545454545455,6.313669104414857
-107.27272727272728,-84.54545454545455,7.061036509112969
-103.63636363636364,-84.54545454545455,6.111708415475942
-100.0,-84.54545454545455,4.9460315650220945
-96.36363636363636,-84.54545454545455,6.27663940249
-92.72727272727273,-84.54545454545455,4.76010923460788
-89.0909090909091,-84.54545454545455,6.34322793674995
-85.45454545454545,-84.54545454545455,6.152500381732568
-81.81818181818183,-84.54545454545455,5.3634052147109585
-78.18181818181819,-84.54545454545455,4.941917165607689
-74.54545454545455,-84.54545454545455,6.5706432903983245
-70.9090909090909,-84.54545454545455,4.054147691671304
-67.27272727272728,-84.54545454545455,4.995953883529734
-63.63636363636364,-84.54545454545455,5.465673002182501
-60.0,-84.54545454545455,4.288779624774367
-56.363636363636374,-84.54545454545455,5.835243657493414
-52.727272727272734,-84.54545454545455,5.761679124545464
-49.09090909090909,-84.54545454545455,6.740279701928444
-45.45454545454547,-84.54545454545455,6.536128001912194
-41.81818181818181,-84.54545454545455,5.588738416796593
-38.18181818181819,-84.54545454545455,6.212778902029323
-34.54545454545456,-84.54545454545455,5.062775527336553
-30.909090909090907,-84.54545454545455,4.366170625353599
-27.27272727272728,-84.54545454545455,4.6900760075055175
-23.636363636363654,-84.54545454545455,4.959198980006161
-20.0,-84.54545454545455,8.139801022883544
-16.363636363636374,-84.54545454545455,5.019622907070869
-12.72727272727272,-84.54545454545455,5.071830823624228
-9.090909090909093,-84.54545454545455,7.07437967420348
-5.4545454545454675,-84.54545454545455,6.534353371896409
-1.818181818181813,-84.54545454545455,6.673435340606119
1.818181818181813,-84.54545454545455,6.447392933451119
5.454545454545439,-84.54545454545455,5.697009219539863
9.090909090909093,-84.54545454545455,6.21789835634908
12.72727272727272,-84.54545454545455,4.35913260849294
16.363636363636346,-84.54545454545455,5.26219139377306
20.0,-84.54545454545455,6.330050700414438
23.636363636363626,-84.54545454545455,5.214184457513526
27.272727272727252,-84.54545454545455,3.56045082078411
30.909090909090907,-84.54545454545455,7.0703589340317725
34.54545454545453,-84.54545454545455,4.923789699687889
38.18181818181819,-84.54545454545455,5.687991643069623
41.81818181818181,-84.54545454545455,5.947904135830741
45.45454545454544,-84.54545454545455,6.3026364824495555
49.09090909090909,-84.54545454545455,5.441252162940295
52.72727272727272,-84.54545454545455,5.769338780689062
56.363636363636346,-84.54545454545455,5.220899834985814
60.0,-84.54545454545455,4.835712290258993
63.636363636363626,-84.54545454545455,7.064139538118902
67.27272727272725,-84.54545454545455,4.8738781376798554
70.9090909090909,-84.54545454545455,4.974416271013296
74.54545454545453,-84.54545454545455,7.791651703271734
78.18181818181819,-84.54545454545455,5.330760843214303
81.81818181818181,-84.54545454545455,6.072842511713005
85.45454545454544,-84.54545454545455,7.265609705647337
89.09090909090907,-84.54545454545455,5.975367929318993
92.72727272727269,-84.54545454545455,5.854932356111374
96.36363636363637,-84.54545454545455,6.549324858676317
100.0,-84.54545454545455,7.333015248975293
103.63636363636363,-84.54545454545455,7.330820446251497
107.27272727272725,-84.54545454545455,4.941355204852988
110.90909090909088,-84.54545454545455,6.474516413695873
114.54545454545456,-84.54545454545455,5.60437713653522
118.18181818181819,-84.54545454545455,5.081564148980115
121.81818181818181,-84.54545454545455,6.059897136674642
125.45454545454544,-84.54545454545455,6.223780784087525
129.09090909090907,-84.54545454545455,4.901143643887402
132.7272727272727,-84.54545454545455,6.235270369598476
136.36363636363637,-84.54545454545455,5.386327853572857
140.0,-84.54545454545455,2.949779855180443
143.63636363636363,-84.54545454545455,5.946989462188506
147.27272727272725,-84.54545454545455,5.525635119177818
150.90909090909088,-84.54545454545455,6.013482201615824
154.54545454545456,-84.54545454545455,6.342171935348844
158.1818181818182,-84.54545454545455,5.95760432824939
161.8181818181818,-84.54545454545455,6.260417079352401
165.45454545454544,-84.54545454545455,6.805845702510376
169.09090909090907,-84.54545454545455,6.772765581186314
172.7272727272727,-84.54545454545455,6.965394839945292
176.36363636363637,-84.54545454545455,6.012161292479708
180.0,-84.54545454545455,7.3312756646195965
-180.0,-82.72727272727273,5.744338928672643
-176.36363636363637,-82.72727272727273,6.767801036452118
-172.72727272727272,-82.72727272727273,6.0632412401229105
-169.0909090909091,-82.72727272727273,7.362518600013316
-165.45454545454547,-82.72727272727273,5.017649102511547
-161.8181818181818,-82.72727272727273,7.014034114448744
-158.1818181818182,-82.72727272727273,5.345500948306535
-154.54545454545456,-82.72727272727273,6.9913169898190874
-150.9090909090909,-82.72727272727273,5.969059998100131
-147.27272727272728,-82.72727272727273,5.146359343681308
-143.63636363636363,-82.72727272727273,5.446715163404277
-140.0,-82.72727272727273,3.6985165649904186
-136.36363636363637,-82.72727272727273,4.978927885536212
-132.72727272727272,-82.72727272727273,7.856039920596095
-129.0909090909091,-82.72727272727273,4.542713135006658
-125.45454545454545,-82.72727272727273,5.2037089876153635
-121.81818181818181,-82.72727272727273,4.85364364183046
-118.18181818181819,-82.72727272727273,3.747027769324443
-114.54545454545455,-82.72727272727273,6.106880318509019
-110.9090909090909,-82.72727272727273,5.246745910807614
-107.27272727272728,-82.72727272727273,5.433044912306873
-103.63636363636364,-82.72727272727273,5.2146609846390914
-100.0,-82.72727272727273,5.490058794799065
-96.36363636363636,-82.72727272727273,6.535017888938816
-92.72727272727273,-82.72727272727273,6.6588285768731925
-89.0909090909091,-82.72727272727273,6.59447018068277
-85.45454545454545,-82.72727272727273,6.894901399454237
-81.81818181818183,-82.72727272727273,6.434459662143186
-78.18181818181819,-82.72727272727273,6.010227743125836
-74.54545454545455,-82.72727272727273,7.289919879760068
-70.9090909090909,-82.72727272727273,4.546213796748933
-67.27272727272728,-82.72727272727273,6.848540824538639
-63.63636363636364,-82.72727272727273,6.264685258167992
-60.0,-82.72727272727273,5.029187524715116
-56.363636363636374,-82.72727272727273,6.517231165615766
-52.727272727272734,-82.72727272727273,8.142882557154277
-49.09090909090909,-82.72727272727273,5.070729007193644
-45.45454545454547,-82.72727272727273,6.581703365264731
-41.81818181818181,-82.72727272727273,6.602827310886494
-38.18181818181819,-82.72727272727273,4.958223829445156
-34.54545454545456,-82.72727272727273,6.70780153958973
-30.909090909090907,-82.72727272727273,4.540020040708256
-27.27272727272728,-82.72727272727273,4.928079658296745
-23.636363636363654,-82.72727272727273,5.942779470507668
-20.0,-82.72727272727273,7.63415275824686
-16.363636363636374,-82.72727272727273,6.1920104319295435
-12.72727272727272,-82.72727272727273,8.400275368936772
-9.090909090909093,-82.72727272727273,5.7844350569449965
-5.4545454545454675,-82.72727272727273,7.063874460309147
-1.818181818181813,-82.72727272727273,5.991909809395153
1.818181818181813,-82.72727272727273,7.720240250437916
5.454545454545439,-82.72727272727273,4.973449440995318
9.090909090909093,-82.72727272727273,6.462235751557118
12.72727272727272,-82.72727272727273,6.688745915807401
16.363636363636346,-82.72727272727273,6.763902866450908
20.0,-82.72727272727273,6.095907806353923
23.636363636363626,-82.72727272727273,4.685167852596491
27.272727272727252,-82.72727272727273,4.713293885707336
30.909090909090907,-82.72727272727273,6.293572467883581
34.54545454545453,-82.72727272727273,7.316923337792641
38.18181818181819,-82.72727272727273,6.782162256566693
41.81818181818181,-82.72727272727273,6.243668386974816
45.45454545454544,-82.72727272727273,4.751093559989664
49.09090909090909,-82.72727272727273,4.740720659609716
52.72727272727272,-82.72727272727273,6.369733022320436
56.363636363636346,-82.72727272727273,5.69516016429332
60.0,-82.72727272727273,5.373073685461165
63.636363636363626,-82.72727272727273,5.080789819226974
67.27272727272725,-82.72727272727273,6.846429311060388
70.9090909090909,-82.72727272727273,6.027153873135445
74.54545454545453,-82.72727272727273,6.26454519856627
78.18181818181819,-82.72727272727273,6.470810811737365
81.81818181818181,-82.72727272727273,6.562257375256498
85.45454545454544,-82.72727272727273,4.6865952263758
89.09090909090907,-82.72727272727273,4.110950155323868
92.72727272727269,-82.72727272727273,4.8750524361687395
96.36363636363637,-82.72727272727273,6.011746340802694
100.0,-82.72727272727273,4.581577066576346
103.63636363636363,-82.72727272727273,5.006959871131938
107.27272727272725,-82.72727272727273,5.507189095913837
110.90909090909088,-82.72727272727273,7.8737625424654185
114.54545454545456,-82.72727272727273,6.650066903742406
118.18181818181819,-82.72727272727273,6.313504550153868
121.81818181818181,-82.72727272727273,6.114420671606536
125.45454545454544,-82.72727272727273,3.9169078307397207
129.09090909090907,-82.72727272727273,7.272275890249231
132.7272727272727,-82.72727272727273,5.825203142836467
136.36363636363637,-82.72727272727273,5.199312486891429
140.0,-82.72727272727273,5.806309198938141
143.63636363636363,-82.72727272727273,9.21718904055437
147.27272727272725,-82.72727272727273,7.447254305645878
150.90909090909088,-82.72727272727273,5.014190403099892
154.54545454545456,-82.72727272727273,7.285869661672831
158.1818181818182,-82.72727272727273,6.220351892626062
161.8181818181818,-82.72727272727273,4.964849074526602
165.45454545454544,-82.72727272727273,3.7173937345180046
169.09090909090907,-82.72727272727273,4.5734701546988985
172.7272727272727,-82.72727272727273,5.597443752172676
176.36363636363637,-82.72727272727273,6.965487093003746
180.0,-82.72727272727273,5.594711891536958
